Time (h),Fg,RPM,Fs,Fa,Fb,Fc,Fh,Fw,pressure,Fremoved,S,DO2,P,V,Wt,pH,T,Q,CO2outgas,Fpaa,PAA_offline,Foil,NH3_offline,OUR,O2,P_offline,X_offline,CER,NH3_shots,Viscosity_offline,Fault_ref,Control_ref,PAT_ref,Batch_ref,Batch_ref
17.4,42,100,75,0,163.7588072585003,196.1661037160919,0.0001,0,0.7,-0,0.03091948408027247,11.51463847033386,0.0009433173019549142,59115.59603581136,63900.26553364749,6.467282966796394,298.1296688390063,204.5943724582391,0.5574496896297005,0,NaN,35,NaN,1.210003455466072,0.1876819840450187,NaN,NaN,0.2889823435827367,0,NaN,0,0,0,0,3
17.6,42,100,75,0,177.3509139119407,194.4771545071669,0.0001,0,0.7,-0,0.02952821201641137,11.46417856919044,0.0009421052694825536,59160.64732849458,63957.13239803795,6.473838274853719,298.1313164340429,205.0446690378485,0.5680309362815376,0,NaN,35,NaN,1.219596775676403,0.1875295781116371,NaN,NaN,0.2945084407209799,0,NaN,0,0,0,0,3
17.8,42,100,75,0,188.3232900663821,200.0704437368923,0.0001,0,0.7,-0,0.02736170640425746,11.43746432094159,0.0009408614025089088,59207.89223154815,64016.12720900025,6.480089775079001,298.1061548322961,198.1624833592698,0.5786758387557941,0,NaN,35,NaN,1.228183536065029,0.1873909375538366,NaN,NaN,0.3000693262705284,0,NaN,0,0,0,0,3
18,42,100,75,0,196.8078520998261,196.301700448085,0.0001,0,0.7,-0,0.02646399747537596,11.38214011918635,0.0009395942912222469,59256.83748147124,64076.89814819478,6.487282036420096,298.0779172008695,190.4319979023501,0.5893603899116695,0,NaN,35,NaN,1.23943819341546,0.1872153611211082,NaN,NaN,0.3056524820808985,0,NaN,0,0,0,0,3
18.2,42,100,75,0,202.4114517153099,190.7292358301013,0.0001,0,0.7,-0,0.02493536137718992,11.35611983025548,0.0009383131094965452,59306.90552458344,64138.73595649863,6.494457162872221,298.0602787080209,185.5986569994195,0.6000767959649813,0,NaN,35,NaN,1.248320858526359,0.1870724719069994,NaN,NaN,0.3112538518505798,0,NaN,0,0,0,0,3
18.4,42,100,75,0,205.1480673879499,187.7776330656527,0.0001,0,0.7,-0,0.02387698433646385,11.28370543610476,0.0009370264149367137,59357.51739864179,64201.182468541,6.500612029050448,298.0703740158974,188.3676278747608,0.6108443096334332,0,NaN,35,NaN,1.269283934171906,0.1867625010580139,NaN,NaN,0.3168835176979106,0,NaN,0,0,0,0,3
18.6,42,100,75,0,205.4260282113531,193.6532545301928,0.0001,0,0.7,-0,0.02256358724050849,11.2473584732448,0.0009357414735794655,59408.17666568667,64263.66064064178,6.506577106056898,298.0845730913887,192.2658498062563,0.6216620471836465,0,NaN,35,NaN,1.280262683052144,0.186590382438644,NaN,NaN,0.3225410406195331,0,NaN,0,0,0,0,3
18.8,42,100,75,0,203.3153159077829,201.1152463617774,0.0001,0,0.7,-0,0.02161967986049811,11.21105678195191,0.0009344660130729543,59458.40866672786,64325.71593165813,6.510561714863789,298.0741774348085,189.4091223397069,0.6324954906143662,0,NaN,35,NaN,1.286393077444659,0.1864852680646814,NaN,NaN,0.3282083834788869,0,NaN,0,0,0,0,3
19,42,100,75,0,199.6166486918014,200.5937427024958,0.0001,0,0.7,-0,0.02068835370005813,11.15937117273156,0.0009332049224003873,59507.89768111214,64387.05176963117,6.510924583440858,298.0755470998054,189.7858635445071,0.6433719425915402,0,NaN,35,NaN,1.297007592417955,0.1863180477997812,NaN,NaN,0.3338998429720061,0,NaN,0,0,0,0,3
19.2,42,100,75,0,195.7783758547073,203.9258983560976,0.0001,0,0.7,-0,0.0196366164625878,11.15150015626059,0.0009319581721880634,59556.61348241051,64447.53758599862,6.511088072047546,298.0813375508562,191.3800239921929,0.6542424476417422,0,NaN,35,NaN,1.294588313573475,0.1863311247512703,NaN,NaN,0.3395898104842368,0,NaN,0,0,0,0,3
19.4,42,100,75,0,191.8637719725057,208.7463477238352,0.0001,0,0.7,-0,0.01838883045851565,11.1322434893416,0.000930725851920646,59604.54186680953,64507.18094549338,6.507286756671177,298.0759251657857,189.8885352120652,0.6650935314161872,0,NaN,35,NaN,1.292024834728856,0.1863462220439303,NaN,NaN,0.3452712281138626,0,NaN,0,0,0,0,3
19.6,42,100,75,0,189.4820607820108,209.8858046487632,0.0001,0,0.7,-0,0.01732345099866539,11.13293041337552,0.0009295032033448499,59651.99046591909,64566.26028352975,6.507326744674511,298.075078332321,189.6549294744361,0.6758856276668719,0,NaN,35,NaN,1.28563557533716,0.1864143082606801,NaN,NaN,0.3509233629213994,0,NaN,0,0,0,0,3
19.8,42,100,75,0,187.059067542351,212.4814337084088,0.0001,0,0.7,-0,0.01649209701158653,11.13485748189838,0.000928290787041519,59698.95325851021,64624.76310660002,6.510536524694957,298.0548916016499,184.0823024378575,0.6865870419597339,0,NaN,35,NaN,1.278253642977611,0.1864962437116721,NaN,NaN,0.3565295830556155,0,NaN,0,0,0,0,3
20,42,100,75,0,183.3540575475118,208.3388003399115,0.0001,0,0.7,-0,0.01579091090653236,11.09269315382985,0.0009270927769652106,59745.17550402057,64682.50902115637,6.513125639869616,298.042920450323,180.7747234894616,0.6972427318273182,0,NaN,35,NaN,1.288640379220285,0.1863326945612572,NaN,NaN,0.3621134112623637,0,NaN,0,0,0,0,3
20.2,55,100,150,0,178.6255805979578,206.4185886740291,0.0001,0,0.7,-0,0.05567432027671761,10.21255225333179,0.0009256779954726287,59805.44004394605,64759.38303442315,6.490230146409944,298.119189955907,201.8709760505924,0.5603111067989135,0,NaN,35,NaN,1.603678796850667,0.1874746667568294,NaN,NaN,0.3803859961838247,0,NaN,0,0,0,0,3
20.4,55,100,150,0,183.1369044210868,234.4308686225854,0.0001,0,0.7,-0,0.0569861114165982,10.01108076820411,0.000924248054403761,59866.57825926788,64837.23838172769,6.462967813563208,298.18690740056,220.6213910416845,0.5625348692399581,0,NaN,35,NaN,1.690723628111386,0.1865514445524576,NaN,NaN,0.3819067835546786,0,NaN,0,0,0,0,3
20.6,55,100,150,0,198.48593386847,261.6909890824833,0.0001,0,0.7,-0,0.04900833391721152,9.927113884766388,0.0009227706170981103,59930.76745592449,64917.9824840764,6.437870473664979,298.2059573953604,225.9023594925561,0.5735703267078078,0,NaN,35,NaN,1.732758057422953,0.1860862361127811,NaN,NaN,0.3894550248917725,0,NaN,0,0,0,0,3
20.8,55,100,150,0,223.8528242122349,274.7643839747464,0.0001,0,0.7,-0,0.04376209771093735,9.862462534664287,0.0009212169624720831,60000.02310783324,65003.81855013262,6.421836264879223,298.1925256184869,222.174367512637,0.5852748181520402,0,NaN,35,NaN,1.74629878456191,0.1859210523687989,NaN,NaN,0.3974632668641596,0,NaN,0,0,0,0,3
21,55,100,150,0,225,277.7109483183955,0.0001,0,0.7,-0,0.03895124168843805,9.801667882049063,0.0009196629835778755,60069.50618754612,65089.79377812007,6.410811048204256,298.1759818676073,217.5766247151081,0.5971056175086913,0,NaN,35,NaN,1.76395374567854,0.1857120615045553,NaN,NaN,0.4055604221301773,0,NaN,0,0,0,0,3
21.2,55,100,150,0,225,279.3238032847518,0.0001,0,0.7,-0,0.03490148579686082,9.762072607266139,0.0009181126007469294,60138.98719183276,65175.64956692453,6.404239531440671,298.1631302349442,214.0003299371582,0.6089691738477522,0,NaN,35,NaN,1.774137499402689,0.1855820827527619,NaN,NaN,0.4136825147425068,0,NaN,0,0,0,0,3
21.4,55,100,150,0,225,281.6133881828296,0.0001,0,0.7,-0,0.03294758087552787,9.6638786914544,0.0009165658478566464,60208.46490732392,65261.60414644641,6.397106653909244,298.1557310972703,211.9387952529513,0.6209068171749414,0,NaN,35,NaN,1.798921285818332,0.1852973208003627,NaN,NaN,0.421857875526212,0,NaN,0,0,0,0,3
21.6,55,100,150,0,225,285.2744567407433,0.0001,0,0.7,-0,0.03201104498140771,9.567030507439647,0.0009150226528648149,60277.93866979406,65347.69549048637,6.390864020305309,298.147162820346,209.5484869562706,0.6329634712137182,0,NaN,35,NaN,1.825802840537545,0.1849899938750403,NaN,NaN,0.430117333217852,0,NaN,0,0,0,0,3
21.8,55,100,150,0,225,288.2138108820194,0.0001,0,0.7,-0,0.0308028664718415,9.487297587165886,0.0009134829458648284,60347.40790021466,65433.84781783118,6.384027176213895,298.1430529217341,208.4005203330505,0.6451307377682776,0,NaN,35,NaN,1.850353510743302,0.1847070509183965,NaN,NaN,0.4384552102599443,0,NaN,0,0,0,0,3
22,55,100,150,0,225,292.3787637008247,0.0001,0,0.7,-0,0.02927602059914689,9.411293469047045,0.000911946774359102,60416.87354904788,65520.05820931014,6.377160781610374,298.1281340428786,204.2275913030159,0.6574095270946474,0,NaN,35,NaN,1.866413453649291,0.1845138833487686,NaN,NaN,0.4468722044035603,0,NaN,0,0,0,0,3
22.2,55,100,150,0,225,292.6270593003147,0.0001,0,0.7,-0,0.02618610872707939,9.433541551161351,0.0009104147788900239,60486.340752755,65605.98062779126,6.373624972600902,298.0885742664435,193.1477611055161,0.6696638385651695,0,NaN,35,NaN,1.860628767587128,0.1845524790470483,NaN,NaN,0.4552751184258032,0,NaN,0,0,0,0,3
22.4,55,100,150,0,225,283.8958546295653,0.0001,0,0.7,-0,0.02544980308297415,9.346072502135833,0.0009088873892145879,60555.81089001344,65692.01681491188,6.373016867569777,298.066781509981,187.0364191677837,0.6819113862279116,0,NaN,35,NaN,1.878772804357677,0.1843372683006124,NaN,NaN,0.4636760899799629,0,NaN,0,0,0,0,3
22.6,55,100,150,0,225,279.9955869648774,0.0001,0,0.7,-0,0.02439647849158573,9.25603347405751,0.0009073639862368696,60625.27851237184,65778.108733481,6.368584588677339,298.062383453884,185.8015281173776,0.6942523839090219,0,NaN,35,NaN,1.911701981527836,0.183964890042988,NaN,NaN,0.4721438887881674,0,NaN,0,0,0,0,3
22.8,55,100,150,0,225,281.1460099091714,0.0001,0,0.7,-0,0.02374161683992201,9.184307178254912,0.000905844099935502,60694.74057253417,65864.28031172509,6.36448365687813,298.0617204429628,185.615220597231,0.7066759958804009,0,NaN,35,NaN,1.926929653129536,0.1837801839931355,NaN,NaN,0.480671139754501,0,NaN,0,0,0,0,3
23,55,100,150,0,225,283.2896360827577,0.0001,0,0.7,-0,0.02303782216279251,9.08867589002158,0.0009043277803076601,60764.19762774598,65950.54958366646,6.36032911237778,298.0533639478652,183.2628043898785,0.7192078150656516,0,NaN,35,NaN,1.955428798886705,0.1834542425721767,NaN,NaN,0.4892754745278372,0,NaN,0,0,0,0,3
23.2,55,100,150,0,225,282.7261344670854,0.0001,0,0.7,-0,0.02279496574337833,8.990252517327889,0.0009028148888193369,60833.64942436165,66036.97559860574,6.354118841779288,298.0547262063613,183.6469409694295,0.7318632273996752,0,NaN,35,NaN,1.979434764927438,0.1831756987130952,NaN,NaN,0.4979675368653346,0,NaN,0,0,0,0,3
23.4,55,100,150,0,225,285.2599354064175,0.0001,0,0.7,-0,0.02216719388732943,8.92298786494432,0.0009013055336672291,60903.09730693727,66123.4555529139,6.349831590636376,298.0368959869402,178.6146000906692,0.7446171389390647,0,NaN,35,NaN,1.995816609808127,0.1829779722066827,NaN,NaN,0.506730168838792,0,NaN,0,0,0,0,3
23.6,55,100,150,0,225,281.1505255059609,0.0001,0,0.7,-0,0.02143274717661108,8.84559705721469,0.0008998001552200736,60972.54443984822,66209.99379984451,6.34670637584861,298.0171756788686,173.0416303371733,0.7574484971406265,0,NaN,35,NaN,2.017633983977375,0.1827222415381652,NaN,NaN,0.5155489682182083,0,NaN,0,0,0,0,3
23.8,55,100,150,0,225,275.8643453771895,0.0001,0,0.7,-0,0.01958864177641418,8.838926586297362,0.0008982990450329457,61041.99218892308,66296.35976450711,6.346199390099221,297.9893804049435,165.1763861553,0.7702839588559538,0,NaN,35,NaN,2.017087936388345,0.1827044185872903,NaN,NaN,0.5243735570325233,0,NaN,0,0,0,0,3
24,55,100,150,0,225,267.0669661411178,0.0001,0,0.7,-0,0.0188645322848727,8.804321949941214,0.0008968022269275806,61111.43874853348,66382.69804615735,6.347336841136141,297.983541271748,163.5220113356274,0.7830739980214824,0,1178.285010297509,35,1805.845507007158,2.017784295107234,0.1826734617383119,0.0009028148888193369,9.233914500404412,0.5331698724273414,0,22.26001289419168,0,0,0,0,3
24.2,55,100,30,0,225,264.8626949285155,0.0001,0,0.7,-0,0.002861589656337863,12.11570677513953,0.02183109964921062,61156.92349527021,66436.60714328128,6.386857118468928,297.6780842976734,76.88408981229932,0.7910110169999468,0,NaN,35,NaN,1.009344058431356,0.1932450403650528,NaN,NaN,0.5386300201281748,0,NaN,0,0,0,0,3
24.4,55,100,30,0,225,79.45880847855464,419.4231443173887,0,0.7,-0,0.002899767447462559,12.08404290347824,0.04611446942416458,61202.24681900351,66490.37418211228,6.426909913088216,299.035878117664,462.3014759122485,0.7958186529791751,0,NaN,35,NaN,0.8904039453904,0.1944659730915839,NaN,NaN,0.5419379107834634,0,NaN,0,0,0,0,3
24.6,55,100,30,0,225,538.116764843644,41.94231443173887,0,0.7,-0,0.002873250803679049,12.06244869357886,0.07046630867234076,61247.46662918722,66544.03706951955,6.464256660939332,298.354138016964,268.6293805512213,0.8004162105481724,0,NaN,35,NaN,0.8867702607385188,0.1944944855371705,NaN,NaN,0.5451016474123528,0,NaN,0,0,0,0,3
24.8,55,100,30,0,225,331.5784058646209,4.194231443173887,0,0.7,-0,0.002819912146683418,12.07067625400424,0.09547660656427312,61292.84976745117,66597.82270271525,6.497390130490315,297.9260137509417,146.9071234544541,0.804955330461058,0,NaN,35,NaN,0.87840696664354,0.1945719358578332,NaN,NaN,0.5482255454763194,0,NaN,0,0,0,0,3
25,55,100,30,0,225,99.47352175938626,304.377910307985,0,0.7,-0,0.002874094946144211,12.0219630153544,0.1203038719003217,61338.1489196363,66651.55168426654,6.527504070399541,298.8713833192481,415.9075288552249,0.8094874650245623,0,NaN,35,NaN,0.8990575182718556,0.194349807670048,NaN,NaN,0.551345007303054,0,NaN,0,0,0,0,3
25.2,55,100,30,0,214.5256252198446,426.062470480587,30.4377910307985,0,0.8,-0,0.002911102538918602,12.81380277705108,0.1445272277285362,61381.2856657263,66703.15004499845,6.553127087455781,298.3556432079655,269.0402823590906,0.8140562896233361,0,NaN,35,NaN,0.9133041373588008,0.1941936848645714,NaN,NaN,0.554490098321469,0,NaN,0,0,0,0,3
25.4,55,100,30,0.5181067021062067,107.2628126099223,273.7187347975834,3.04377910307985,0,0.8,-0,0.002902890863173507,12.66504387215599,0.1690607884474426,61403.19589082022,66733.55392416987,6.562421873958184,298.0423861093589,179.7802946570196,0.818650262200314,0,NaN,35,NaN,0.9489403774695035,0.193816339008119,NaN,NaN,0.5576528809150446,0,NaN,0,0,0,0,3
25.6,55,100,30,1.03809963071504,53.63140630496114,182.8497069116182,0.304377910307985,0,0.8,-0,0.002911154025548097,12.57605855855469,0.1935079477390472,61414.55149858275,66753.42649719691,6.545930817965626,297.8953012927021,137.8552414416383,0.8232606310106929,0,NaN,35,NaN,0.9731526221460021,0.1935568789597242,NaN,NaN,0.5608273350617178,0,NaN,0,0,0,0,3
25.8,55,100,30,0,35.86291309917396,54.85491207348547,169.6006187165509,0,0.8,-0,0.002864020260526838,12.51648556479576,0.2186544662002715,61422.07384597593,66769.47660939372,6.517277673092806,298.5101263061609,313.1450641506619,0.8278650758406537,0,NaN,35,NaN,0.9985102297114915,0.1932854381039615,NaN,NaN,0.563998093625855,0,NaN,0,0,0,0,3
26,55,100,30,0,29.51305479805808,264.1464763180115,16.96006187165509,0,0.8,-0,0.002869712993997978,12.45517625397477,0.2438488939555437,61428.26675188492,66784.23744847943,6.486140901948552,298.2884576331429,249.9343506447501,0.8324878880509891,0,NaN,35,NaN,1.021132375333033,0.1930421512385105,NaN,NaN,0.567181885989214,0,NaN,0,0,0,0,3
26.2,55,100,30,0,35.58713256439737,202.1893330069033,1.696006187165509,0,0.8,-0,0.002796608345795492,12.45162822972802,0.2698530512663462,61435.73172109038,66800.25631589393,6.462602321193271,298.1274479256251,204.0124558155344,0.8370934855500304,0,NaN,35,NaN,1.02143146194067,0.1930300877124664,NaN,NaN,0.5703542065027128,0,NaN,0,0,0,0,3
26.4,55,100,30,0,51.04377296430448,159.1206602037394,0.169600618716551,0,0.8,-0,0.002748819128064964,12.48114870451899,0.2964923126716287,61446.32538303435,66819.36297071209,6.452379472965978,298.0350880176647,177.6644381207435,0.8416411379522536,0,NaN,35,NaN,1.002012483829868,0.1932223313740576,NaN,NaN,0.5734869909172864,0,NaN,0,0,0,0,3
26.6,55,100,30,0,70.5701912616819,133.2433619747349,0.0169600618716551,0,0.8,-0,0.00276204981174744,12.46876737992045,0.3231581104861196,61460.84409818758,66842.41867193877,6.455254283463617,297.9884603425572,164.3589889401755,0.8461765824590914,0,NaN,35,NaN,1.002282155163196,0.1932107016990272,NaN,NaN,0.5766117380360544,0,NaN,0,0,0,0,3
26.8,55,100,30,0,88.94633538347547,119.1653140347707,0.00169600618716551,0,0.8,-0,0.002740515545309846,12.47887688160667,0.3503228322672173,61479.04653455978,66869.1562553019,6.46618543813187,297.9685862775701,158.6858834686439,0.8507026045370464,0,NaN,35,NaN,0.9928390967308326,0.1932996264565083,NaN,NaN,0.5797303643410219,0,NaN,0,0,0,0,3
27,55,100,30,0,102.9655053370082,112.2257320234388,0.000169600618716551,0,0.8,-0,0.002738291776437537,12.46928403152352,0.3776716871065587,61500.0542541832,66898.69767908008,6.484218238063768,297.9669489827755,158.2183253088037,0.8552114868866659,0,NaN,35,NaN,0.9965749425645082,0.1932521712805397,NaN,NaN,0.5828375490806457,0,NaN,0,0,0,0,3
27.2,55,100,30,0,109.7740422226627,110.6319062155875,0.0001,0,0.8,-0,0.002730808968508202,12.45765244480075,0.4053448513124298,61522.42136121432,66929.61206628893,6.50090487886821,297.9708884878915,159.3437832329951,0.8597074388238033,0,NaN,35,NaN,0.9969703715158207,0.1932393152198383,NaN,NaN,0.5859361893837173,0,NaN,0,0,0,0,3
27.4,55,100,30,0,109.935063453322,110.7639020456377,0.0001,0,0.8,-0,0.00270615851803692,12.43644874174146,0.4332355121475296,61544.81777666561,66960.54832057837,6.511665932542114,297.9726638752246,159.8512024627763,0.8641871554949974,0,NaN,35,NaN,1.003262217802378,0.1931654618553426,NaN,NaN,0.5890240040275696,0,NaN,0,0,0,0,3
27.6,55,100,30,0,105.8067914310001,110.2551826831227,0.0001,0,0.8,-0,0.002655351335786546,12.42030922161729,0.4616752108166132,61566.38670164582,66990.62127870033,6.521654622560371,297.969791719872,159.0299444386479,0.8686235478919465,0,NaN,35,NaN,1.011457752750285,0.1930719801941782,NaN,NaN,0.5920823137191614,0,NaN,0,0,0,0,3
27.8,55,100,30,0,97.66661487534824,108.2258690024082,0.0001,0,0.8,-0,0.002639680771860717,12.39148430975523,0.4902623738319329,61586.32636500088,67019.05330894477,6.528969065509526,297.9683398409936,158.6146259665921,0.8730229616264956,0,NaN,35,NaN,1.021031508698007,0.1929642890343755,NaN,NaN,0.5951154833074863,0,NaN,0,0,0,0,3
28,55,100,30,0,86.60696110672311,106.6137014496818,0.0001,0,0.8,-0,0.002570251675881261,12.3922271548916,0.5194052002637508,61604.05435330624,67045.23988132426,6.531040184373953,297.9566845425007,155.2793266203622,0.877373720054768,0,NaN,35,NaN,1.01044876704412,0.1930653827583917,NaN,NaN,0.5981154521842977,0,NaN,0,0,0,0,3
28.2,55,100,37,0,74.72750030470408,101.4162565984843,0.0001,0,0.8,-0,0.003094773967885167,12.09537198348859,0.5434847540121488,61620.80359083618,67070.97891240215,6.525174917598299,297.9777695523897,161.3152140891855,0.8821252241495217,0,NaN,35,NaN,1.085990298779863,0.1922734249316385,NaN,NaN,0.6013921379127195,0,NaN,0,0,0,0,3
28.4,55,100,37,0,65.20339892077463,107.1536700926686,0.0001,0,0.8,-0,0.003069300416524198,12.06531394961156,0.5676970768257643,61635.64057060298,67094.80165285549,6.516159469903031,297.9956524365185,166.4361181688837,0.8870983672369677,0,NaN,35,NaN,1.100394883789783,0.1921143617827405,NaN,NaN,0.6048221060952077,0,NaN,0,0,0,0,3
28.6,55,100,37,0,59.27041277432055,112.3314857575589,0.0001,0,0.8,-0,0.003071428857976253,12.01754672997886,0.5921055907869076,61649.28447857739,67117.46600443435,6.505675694543241,298.0121543340466,171.1630274771444,0.8920992833419086,0,NaN,35,NaN,1.11014399541154,0.1920035160210312,NaN,NaN,0.6082716810470062,0,NaN,0,0,0,0,3
28.8,55,100,37,0,57.52567230757948,117.7274851432276,0.0001,0,0.8,-0,0.002982916957352478,12.00470186344302,0.6177280720689562,61662.57454892521,67139.7544598934,6.497786439042745,298.0198070183187,173.3557547831921,0.8970705626166772,0,NaN,35,NaN,1.114744373114816,0.1919461471713765,NaN,NaN,0.6117012619422606,0,NaN,0,0,0,0,3
29,55,100,37,0,58.92342536737183,120.6996845123902,0.0001,0,0.8,-0,0.002945082683061816,12.00412261069215,0.6437896624088367,61676.14076941074,67162.28513415903,6.489470110095149,298.026657553332,175.3192256830359,0.9019854792714592,0,NaN,35,NaN,1.110209340322073,0.1919836853086284,NaN,NaN,0.6150923997066241,0,NaN,0,0,0,0,3
29.2,55,100,37,0,63.65741327065881,123.7484871468945,0.0001,0,0.8,-0,0.002893128320202245,12.02349521742127,0.670656977654477,61690.6518027668,67185.73103328088,6.483302849149422,298.0244812743902,174.6952712413805,0.9068445405257977,0,NaN,35,NaN,1.090221741606925,0.19218159585162,NaN,NaN,0.6184454293937885,0,NaN,0,0,0,0,3
